,zip,1,2,3,4,5,6,elderlyReturns,returnsTotalwSalariesWages,returnsDependentCareCredit,returnsEducationCredit,risk_group,propensity_score,price_shift,y_0,y_0_corrected,y_1,y_1_corrected,treatment_effect,treatment_effect_no_corr
290,77013,0.4391891891891892,0.2922297297297297,0.1503378378378378,0.0608108108108108,0.0489864864864864,0.0084459459459459,0.1773648648648648,0.7736486486486487,0.2837837837837837,0.0472972972972973,True,0.3888747162537663,21.02172011460319,12.111943073052796,12.111943073052796,14.424107345109642,31.39001562799264,19.278072554939843,2.3121642720568456
291,77014,0.4131034482758621,0.2972413793103448,0.1441379310344827,0.0675862068965517,0.0682758620689655,0.0096551724137931,0.1503448275862069,0.8282758620689655,0.2848275862068966,0.0675862068965517,False,0.3680889480260127,10.609345899926437,12.106995114597938,9.736963430560936,13.482331006320477,13.482331006320477,3.7453675757595377,1.3753358917225371
292,77015,0.3937078651685393,0.3002247191011236,0.1550561797752809,0.0714606741573033,0.0701123595505618,0.009438202247191,0.1582022471910112,0.821123595505618,0.3087640449438202,0.0593258426966292,True,0.3544445154547853,19.63105612038838,12.107882921306471,12.107882921306471,12.80088260926854,32.07096075494415,19.963077833637684,0.6929996879620681
293,77016,0.472535741158766,0.308502633559067,0.1294206170052671,0.0511662904439428,0.0353649360421369,0.0030097817908201,0.1888638073739653,0.7938299473288186,0.272385252069225,0.0519187358916478,True,0.3925816083655027,33.150710539331115,12.13418697451258,12.13418697451258,15.693527646208542,60.16118104903816,48.02699407452558,3.5593406716959635
294,77017,0.4024960998439937,0.31201248049922,0.1536661466458658,0.0678627145085803,0.0561622464898595,0.0078003120124804,0.1552262090483619,0.8190327613104524,0.2956318252730109,0.0569422776911076,True,0.3530572652954485,20.30599391739385,12.11458490232529,12.11458490232529,13.13888452126238,33.43901739102169,21.3244324886964,1.0242996189370892
295,77018,0.1881559220389805,0.1446776611694153,0.1109445277361319,0.0817091454272863,0.2038980509745127,0.2706146926536731,0.2166416791604198,0.828335832083958,0.2376311844077961,0.0322338830584707,True,0.3285898232301175,-0.4515697075163083,11.039191110236729,11.039191110236729,1.142551671523357,-3.708850491115359,-14.748041601352089,-9.896639438713372
296,77019,0.1501858736059479,0.1271375464684014,0.1382899628252788,0.1092936802973977,0.2014869888475836,0.2736059479553903,0.2200743494423792,0.812639405204461,0.0847583643122676,0.0460966542750929,True,0.3086776403017437,-7.695516559328297,11.026951379008285,11.026951379008285,-0.2490148317310841,-24.372892804615624,-35.399844183623905,-11.275966210739368
297,77020,0.4294175715695952,0.2843040473840079,0.1372161895360316,0.0631786771964462,0.0681145113524185,0.0177690029615004,0.1480750246791707,0.84106614017769,0.2665350444225074,0.0493583415597235,True,0.3760712310105619,27.33815132438255,12.073794636831938,12.073794636831938,13.921966421435506,49.59655090612388,37.522756269291946,1.8481717846035688
298,77021,0.4531802120141343,0.2659010600706714,0.1245583038869257,0.0547703180212014,0.0636042402826855,0.0379858657243816,0.1908127208480565,0.8268551236749117,0.219964664310954,0.0600706713780918,True,0.3958260409508002,32.96829813261897,11.991070515504685,11.991070515504685,14.420910826207106,61.27833147963308,49.28726096412839,2.4298403107024207
299,77022,0.4527802294792586,0.3009708737864077,0.1332744924977934,0.0520741394527802,0.0503089143865842,0.0105913503971756,0.1685789938217122,0.8005295675198588,0.2603706972639011,0.0476610767872903,True,0.3874733772302599,32.60155432821556,12.103164426227067,12.103164426227067,14.868053279492296,60.63507132725087,48.5319069010238,2.7648888532652283
300,77023,0.360036832412523,0.2965009208103131,0.152854511970534,0.0681399631675874,0.0920810313075506,0.0303867403314917,0.1841620626151013,0.8278084714548803,0.2292817679558011,0.0552486187845303,True,0.327680343855289,21.246328661031775,12.022164903311314,12.022164903311314,11.258802321905302,41.73828187084398,29.716116967532663,-0.7633625814060121
301,77024,0.1888646288209607,0.1222707423580786,0.1069868995633187,0.0725982532751091,0.1495633187772925,0.3597161572052402,0.3122270742358078,0.736353711790393,0.158296943231441,0.0398471615720524,True,0.3483435386821237,-9.591613231699124,10.674602378025872,10.674602378025872,-0.3327119958726007,-26.912510980677688,-37.58711335870356,-11.007314373898472
302,77025,0.2289249806651198,0.1763341067285382,0.1322505800464037,0.0889404485692188,0.1624129930394431,0.2111368909512761,0.2583139984532095,0.814385150812065,0.1887084300077339,0.0556844547563805,True,0.3207521395973516,-11.25866071307242,11.282564621845124,11.282564621845124,3.584111016069688,-42.690784446123075,-53.9733490679682,-7.698453605775436
303,77026,0.5124593716143012,0.304442036836403,0.1126760563380281,0.0400866738894907,0.0270855904658721,0.0032502708559046,0.1700975081256771,0.8114842903575298,0.2676056338028169,0.0476706392199349,True,0.4176652654119064,30.41459779468976,12.13320293228846,12.13320293228846,17.099683329422774,48.979074717489624,36.84587178520117,4.966480397134315
304,77027,0.1707089552238806,0.1511194029850746,0.1604477611940298,0.1082089552238805,0.1828358208955224,0.2266791044776119,0.2294776119402985,0.7910447761194029,0.0932835820895522,0.0531716417910447,True,0.3068867067092554,0.1437550573933466,11.21896840652099,11.21896840652099,1.2660707047023654,-2.3910301822783833,-13.609998588799373,-9.952897701818625
305,77028,0.5035971223021583,0.303357314148681,0.1235011990407673,0.0419664268585131,0.0239808153477218,0.0035971223021582,0.1546762589928057,0.802158273381295,0.2793764988009592,0.0491606714628297,True,0.4198984432187941,18.862303243652036,12.13178367246269,12.13178367246269,16.7808056365822,21.737950967043073,9.606167294580382,4.649021964119511
306,77029,0.4132450331125827,0.3125827814569536,0.1615894039735099,0.0635761589403973,0.0450331125827814,0.0039735099337748,0.1695364238410596,0.8172185430463577,0.2834437086092715,0.0569536423841059,True,0.353441272706597,31.012869304687072,12.130243555359996,12.130243555359996,13.583000396451745,62.897752957068576,50.76750940170858,1.4527568410917482
307,77030,0.1765765765765765,0.1819819819819819,0.1513513513513513,0.0864864864864864,0.1675675675675675,0.236036036036036,0.2162162162162162,0.8468468468468469,0.1405405405405405,0.0684684684684684,True,0.293533737153587,-4.174130777960028,11.18068136116838,11.18068136116838,1.3157774435232872,-17.38704109692545,-28.567722458093833,-9.864903917645094
308,77031,0.4253731343283582,0.2805970149253731,0.1298507462686567,0.0626865671641791,0.0850746268656716,0.0164179104477611,0.2238805970149253,0.764179104477612,0.2402985074626865,0.0507462686567164,True,0.3807146093893435,9.445100782330474,12.079323088122418,12.079323088122418,13.801856316718968,2.3582304958537836,-9.721092592268636,1.72253322859655
309,77032,0.5080645161290323,0.2923387096774194,0.1108870967741935,0.0443548387096774,0.0302419354838709,0.0141129032258064,0.1189516129032258,0.8306451612903226,0.2923387096774194,0.0584677419354838,True,0.4343070099547233,22.862968072009405,12.0887548035832,12.0887548035832,16.761539955978314,30.81019212179799,18.72143731821479,4.6727851523951145
310,77033,0.5056179775280899,0.3057784911717496,0.1203852327447833,0.0417335473515248,0.0248796147672552,0.0016051364365971,0.1661316211878009,0.8234349919743178,0.276083467094703,0.0457463884430176,True,0.4090163237846592,31.70011115306297,12.139934555334952,12.139934555334952,16.885728632286806,53.10526721621802,40.965332660883064,4.745794076951853
311,77034,0.3912760416666667,0.2962239583333333,0.1640625,0.072265625,0.0696614583333333,0.0065104166666666,0.140625,0.84375,0.3020833333333333,0.06640625,True,0.3524272602183216,18.24663351497866,12.119862944736624,12.119862944736624,12.764282632896206,28.320261130944992,16.200398186208368,0.6444196881595836
312,77035,0.3896193771626297,0.2581314878892733,0.1231833910034602,0.0643598615916955,0.1079584775086505,0.0567474048442906,0.213840830449827,0.7937716262975778,0.2519031141868512,0.0498269896193771,True,0.3720143050893792,-2.754144924092783,11.914301342332529,11.914301342332529,11.859870892855266,-27.42360723424773,-39.337908576580254,-0.0544304494772607
313,77036,0.5152783591460862,0.2967768940979489,0.1012976140644621,0.0372540812055253,0.0385098367517789,0.0108832147341984,0.1640853913771452,0.7291753871912934,0.2385935537881959,0.0389284219338635,True,0.4503055210291743,9.964815214810008,12.101970164728131,12.101970164728131,17.070733131386618,1.2905181779123254,-10.811451986815808,4.968762966658485
314,77037,0.458994708994709,0.3015873015873015,0.1402116402116402,0.0515873015873015,0.041005291005291,0.0066137566137566,0.1388888888888889,0.7380952380952381,0.2936507936507936,0.0449735449735449,True,0.4183595728835573,16.61473555349533,12.119440094444702,12.119440094444702,15.154539656332178,18.64482885205609,6.525388757611388,3.035099561887476
315,77038,0.4151090342679128,0.3169781931464174,0.1503115264797507,0.0654205607476635,0.0467289719626168,0.0054517133956386,0.1277258566978193,0.8029595015576324,0.309190031152648,0.0630841121495327,True,0.3716568520995319,17.13687110935187,12.12419498669928,12.12419498669928,13.623951600999195,23.076002568195925,10.951807581496643,1.4997566142999172
316,77039,0.4429657794676806,0.3108365019011407,0.1473384030418251,0.0570342205323193,0.0380228136882129,0.0038022813688212,0.1482889733840304,0.7775665399239544,0.311787072243346,0.0503802281368821,True,0.3904177576822251,24.85383912490906,12.130944194858223,12.130944194858223,14.63569656843223,40.808026989923306,28.677082795065083,2.504752373574007
317,77040,0.3337874659400545,0.2783832879200726,0.1534968210717529,0.0776566757493188,0.1121707538601271,0.0445049954586739,0.2066303360581289,0.8138056312443234,0.2661217075386012,0.0590372388737511,True,0.3259403990312816,7.619166059655136,11.964395294654995,11.964395294654995,10.093883135173044,2.5013383543697243,-9.46305694028527,-1.870512159481951
318,77041,0.3231213872832369,0.2450867052023121,0.1445086705202312,0.0774566473988439,0.1213872832369942,0.0884393063583815,0.2271676300578034,0.791907514450867,0.2520231213872832,0.0664739884393063,True,0.3442489311956057,4.322038045920018,11.78462322477828,11.78462322477828,8.977360715960712,-4.545768183444624,-16.3303914082229,-2.8072625088175673
319,77042,0.3652173913043478,0.2657608695652174,0.1282608695652174,0.0565217391304347,0.0945652173913043,0.0896739130434782,0.1733695652173913,0.8157608695652174,0.2065217391304347,0.0559782608695652,True,0.359915230073576,-2.371053253333144,11.77957141459352,11.77957141459352,10.443511181398664,-25.16088497630819,-36.94045639090171,-1.336060233194857
320,77043,0.2870309414088215,0.2100065832784726,0.1395655036208031,0.0816326530612244,0.1639236339697169,0.1178406846609611,0.2429229756418696,0.7636603028308098,0.2159315339038841,0.042791310072416,True,0.3432561466240596,3.2964292388579564,11.664317556464765,11.664317556464765,7.20749100511833,-4.186512582948046,-15.85083013941281,-4.456826551346435
321,77044,0.2958603896103896,0.2325487012987013,0.15625,0.0905032467532467,0.1578733766233766,0.0669642857142857,0.1298701298701298,0.8636363636363636,0.3571428571428571,0.0746753246753246,True,0.3438408995303502,2.4066082306974934,11.87249552396256,11.87249552396256,8.376030313379003,-8.984970343712986,-20.857465867675547,-3.4964652105835583
322,77045,0.4071428571428571,0.3220779220779221,0.1493506493506493,0.061038961038961,0.0493506493506493,0.011038961038961,0.1792207792207792,0.8181818181818182,0.2668831168831169,0.0655844155844155,True,0.3465792735849271,25.10131217318867,12.10133287612591,12.10133287612591,13.248487300427392,47.447949807687856,35.34661693156195,1.1471544243014815
323,77046,0.1379310344827586,0.1551724137931034,0.1637931034482758,0.1120689655172413,0.1810344827586207,0.25,0.2672413793103448,0.8189655172413793,0.0948275862068965,0.043103448275862,False,0.2726116552582265,-4.814695840982375,11.123543086911248,-10.788052064577982,-0.2844085038402388,-0.2844085038402388,10.503643560737745,-11.407951590751487
324,77047,0.3484162895927601,0.2747252747252747,0.171945701357466,0.0892049127343245,0.1001939237233354,0.015513897866839,0.1493212669683258,0.8558500323206205,0.2818358112475759,0.0762766645119586,True,0.3349669582043952,10.618539394147833,12.083022160886708,12.083022160886708,11.09876495043621,9.665114423044944,-2.417907737841764,-0.9842572104504974
325,77048,0.4057672502574665,0.305870236869207,0.160659114315139,0.0648815653964984,0.0576725025746652,0.0051493305870236,0.1472708547888774,0.8496395468589083,0.2966014418125643,0.0679711637487126,True,0.352634904353742,27.238226592782656,12.125432288076874,12.125432288076874,13.299067366423223,52.82765360182466,40.702221313747785,1.1736350783463507
326,77049,0.331588132635253,0.2769051774287376,0.1768470040721349,0.0948225712623618,0.1076207097149505,0.0122164048865619,0.1215823152995927,0.8516579406631762,0.3321698662012798,0.0744618964514252,True,0.3348719201911851,12.310853609834972,12.096514966994937,12.096514966994937,10.559874701544231,15.788676529093912,3.6921615620989776,-1.5366402654507034
327,77050,0.4846938775510204,0.2806122448979591,0.1326530612244898,0.0561224489795918,0.0459183673469387,0.0,0.1887755102040816,0.7397959183673469,0.2908163265306122,0.0408163265306122,True,0.4286435557177204,29.81167582342792,12.146502513127675,12.146502513127675,16.17366314351827,47.990338089381325,35.84383557625365,4.027160630390593
328,77051,0.4892541087231353,0.2857142857142857,0.125158027812895,0.0467762326169405,0.0442477876106194,0.0088495575221238,0.1529709228824273,0.8533501896333755,0.270543615676359,0.0543615676359039,True,0.4062641876606052,31.37955733830737,12.110291559987273,12.110291559987273,16.185732708236287,53.58461031436205,41.47431875437478,4.075441148249016
329,77053,0.4280601288475304,0.3142448103078024,0.1517537580529706,0.0586972083035075,0.0436649964209019,0.003579098067287,0.1796707229778096,0.8081603435934145,0.2798854688618468,0.0579813886900501,True,0.3624044484798788,24.476949129606783,12.131857424706538,12.131857424706538,14.112948723422097,42.71083279923004,30.578975374523505,1.9810912987155584
330,77054,0.3093869731800766,0.3007662835249042,0.1848659003831417,0.0852490421455938,0.096743295019157,0.0229885057471264,0.0957854406130268,0.9099616858237548,0.1475095785440613,0.1111111111111111,True,0.2994734275828048,0.3418011799461551,12.05243727853306,12.05243727853306,9.594291364231974,-21.30157228205929,-33.35400956059235,-2.4581459143010864
331,77055,0.3068870523415978,0.2088154269972451,0.1129476584022038,0.0595041322314049,0.112396694214876,0.1994490358126721,0.2159779614325069,0.7933884297520661,0.2330578512396694,0.0385674931129476,True,0.3634544917100323,-2.771520058189869,11.330389428190273,11.330389428190273,6.534732371095056,-19.070268094023827,-30.400657522214097,-4.795657057095215
332,77056,0.196,0.1544,0.1272,0.088,0.1696,0.2648,0.3016,0.74,0.1072,0.0424,True,0.3231787513018596,-11.321726259214415,11.062983888879234,11.062983888879234,1.5175328521655431,-38.210509476297034,-49.273493365176265,-9.545451036713692
333,77057,0.2760669908157752,0.2090761750405186,0.1501890869800108,0.0853592652620205,0.1361426256077795,0.1431658562938952,0.2506753106428957,0.7644516477579687,0.1518098325229605,0.0437601296596434,True,0.3314709705356675,-7.724837671968487,11.560691064294929,11.560691064294929,6.393789039668149,-36.200066732439105,-47.76075779673403,-5.16690202462678
334,77058,0.2704918032786885,0.2236533957845433,0.1768149882903981,0.1053864168618267,0.1592505854800937,0.0644028103044496,0.2576112412177986,0.8173302107728337,0.1697892271662763,0.0573770491803278,True,0.2981874836017446,12.321668874685754,11.882976665624614,11.882976665624614,7.523077069712855,23.61560968379748,11.732633018172866,-4.3598995959117595
335,77059,0.1753986332574031,0.1036446469248291,0.0911161731207289,0.0842824601366742,0.2710706150341685,0.2744874715261959,0.3496583143507972,0.7938496583143508,0.2733485193621868,0.0558086560364464,True,0.3331396149591367,1.4605645543012802,11.023344327623532,11.023344327623532,0.6267213663440592,3.1297055522971498,-7.893638775326384,-10.396622961279474
336,77060,0.497191011235955,0.3251404494382022,0.1151685393258427,0.0372191011235955,0.0224719101123595,0.0028089887640449,0.1081460674157303,0.7907303370786517,0.2963483146067415,0.0484550561797752,True,0.4234178279997185,19.82454876920221,12.135008586990413,12.135008586990413,16.567796008646937,24.259377574639565,12.124368987649152,4.432787421656524
337,77061,0.4333706606942889,0.2945128779395297,0.1343784994400896,0.0615901455767077,0.0638297872340425,0.0123180291153415,0.1780515117581187,0.799552071668533,0.2631578947368421,0.0559910414333706,True,0.379829880528797,17.882445471728992,12.096099137143888,12.096099137143888,14.153383569641743,23.97109958739071,11.875000450246825,2.057284432497857
338,77062,0.2291311754684838,0.1686541737649063,0.1405451448040885,0.1047700170357751,0.2538330494037478,0.1030664395229983,0.3168654173764906,0.793015332197615,0.2632027257240204,0.0630323679727427,True,0.3145957450688238,9.312716432646194,11.724771369781209,11.724771369781209,5.411092550007276,17.81311623848839,6.088344868707182,-6.313678819773933
339,77063,0.3831440526001195,0.2576210400478183,0.1291093843395098,0.0651524208009563,0.0956365809922295,0.0693365212193664,0.1787208607292289,0.7848176927674836,0.1799163179916318,0.049611476389719,True,0.375143805011259,-4.096397842221777,11.86278872127805,11.86278872127805,11.41916934937257,-29.939816149878,-41.80260487115605,-0.4436193719054806
340,77064,0.31875,0.2580357142857143,0.165625,0.0897321428571428,0.1285714285714285,0.0392857142857142,0.1973214285714285,0.8299107142857143,0.26875,0.0745535714285714,True,0.3266636326209104,6.717210248678707,11.985751746150807,11.985751746150807,9.650603898057271,0.6707440163705432,-11.315007729780264,-2.335147848093534
341,77065,0.325,0.2666666666666666,0.1619047619047619,0.0857142857142857,0.1238095238095238,0.0369047619047619,0.2178571428571428,0.8285714285714286,0.2559523809523809,0.0720238095238095,True,0.3203848692884006,6.0159560792995,11.99549421687668,11.99549421687668,9.911460584252843,-2.247367370405433,-14.242861587282112,-2.084033632623836
342,77066,0.3691733996270975,0.2809198259788689,0.1553760099440646,0.0801740211311373,0.0975761342448725,0.0167806090739589,0.1932877563704164,0.8067122436295836,0.276569297700435,0.0714729645742697,True,0.3482980586698598,10.099942079740051,12.077838984208238,12.077838984208238,11.810630354886635,6.899066157027908,-5.17877282718033,-0.2672086293216029
343,77067,0.4479166666666667,0.3149038461538461,0.1362179487179487,0.0552884615384615,0.0408653846153846,0.0048076923076923,0.1426282051282051,0.813301282051282,0.2868589743589743,0.0625,True,0.3843743938215999,15.48635990274536,12.126830216469669,12.126830216469669,14.793645423010444,16.595832277466798,4.469002060997131,2.666815206540777
344,77068,0.3234811165845648,0.238095238095238,0.1444991789819376,0.0952380952380952,0.1395730706075533,0.0591133004926108,0.2463054187192118,0.7898193760262726,0.2463054187192118,0.0591133004926108,True,0.3373823778351325,3.3576947333484597,11.904620481312952,11.904620481312952,9.48386072007298,-8.674070426283969,-20.57869090759692,-2.4207597612399745
345,77069,0.2803347280334728,0.2301255230125523,0.1349372384937238,0.0826359832635983,0.1610878661087866,0.1108786610878661,0.2991631799163179,0.7730125523012552,0.2238493723849372,0.0596234309623431,True,0.3185293321020357,-1.4635738845047208,11.69280502702332,11.69280502702332,7.088190633535509,-19.759460920578853,-31.45226594760217,-4.604614393487809
346,77070,0.2927221552070768,0.2505026135906715,0.1612384398874145,0.0952955367913148,0.1495778045838359,0.0506634499396863,0.2175311620426216,0.8279051065540812,0.2593486127864897,0.06875753920386,True,0.3126706471206133,3.991235817770611,11.93919589840589,11.93919589840589,8.53965449370434,-6.007341579704391,-17.94653747811028,-3.3995414047015498
347,77071,0.3859504132231405,0.2768595041322314,0.1363636363636363,0.0735537190082644,0.0933884297520661,0.0338842975206611,0.2553719008264463,0.7892561983471075,0.2537190082644628,0.0603305785123967,True,0.3492850890658516,14.499296690127018,12.007853466929744,12.007853466929744,12.115244355001128,18.94076428057808,6.932910813648334,0.1073908880713823
348,77072,0.4813103737925241,0.3116337673246535,0.125157496850063,0.0461990760184796,0.0306593868122637,0.0050398992020159,0.1822763544729105,0.7635447291054179,0.2578748425031499,0.0537589248215035,True,0.4077954166041443,20.148383906498463,12.125880063544145,12.125880063544145,15.969286916847125,26.21731036069098,14.091430297146836,3.8434068533029784
349,77073,0.3821656050955414,0.2993630573248407,0.164625183733464,0.0798628123468887,0.0666340029397354,0.0073493385595296,0.1146496815286624,0.8515433610975012,0.3238608525232729,0.0730034296913277,True,0.352205703303744,9.468718566939629,12.11643021250397,12.11643021250397,12.428352810971235,4.025211645823195,-8.091218566680775,0.311922598467266
350,77074,0.4641114982578397,0.2982578397212543,0.1226480836236933,0.0480836236933797,0.0536585365853658,0.0132404181184669,0.1797909407665505,0.7533101045296168,0.2557491289198606,0.0439024390243902,True,0.4081636463511377,10.771507732497245,12.092324871042344,12.092324871042344,15.223697567257476,4.3158426552350715,-7.776482215807274,3.1313726962151307
351,77075,0.3825693265421618,0.2857951329937747,0.1578947368421052,0.0826259196378041,0.0831918505942275,0.0079230333899264,0.1420486700622524,0.8364459535936616,0.3050367855121675,0.0786644029428409,True,0.358213502754918,15.900810880682316,12.114082746365863,12.114082746365863,12.432953372532197,22.11393268090503,9.999849934539167,0.3188706261663316
352,77076,0.4545454545454545,0.3125,0.1363636363636363,0.0535714285714285,0.0373376623376623,0.0056818181818181,0.1428571428571428,0.7678571428571429,0.2938311688311688,0.047077922077922,True,0.4001818188373834,20.451884703402374,12.12325343525912,12.12325343525912,15.013072621991572,28.603925143007537,16.480671707748417,2.8898191867324527
353,77077,0.2919451283855083,0.2219486457966936,0.1406964474147027,0.0773830460780865,0.1466760464298276,0.1213506858951811,0.2363700316567006,0.800211044671122,0.2124516355962012,0.0601477312697854,True,0.334836528310229,-6.370014927224488,11.649955201070457,11.649955201070457,7.321971038203069,-33.569582922545834,-45.21953812361629,-4.327984162867388
354,77078,0.4833068362480127,0.3068362480127186,0.1319554848966613,0.0461049284578696,0.0317965023847376,0.0,0.1605723370429252,0.7996820349761526,0.2957074721780604,0.0476947535771065,True,0.4052559426739741,27.896944623510024,12.146502513127675,12.146502513127675,16.12466928610243,45.173658080026954,33.02715556689928,3.978166772974756
355,77079,0.2240638428483732,0.1571516267648864,0.1258440761203192,0.0779619398403928,0.1485573971761817,0.2664211172498465,0.2332719459791283,0.8127685696746471,0.2584407612031921,0.0466543891958256,True,0.3428490424044271,-11.235255268646815,11.056350540192303,11.056350540192303,2.481523290766982,-37.52669275445501,-48.58304329464732,-8.574827249425322
356,77080,0.3483941208492107,0.2689167120304845,0.1301034295046271,0.070223189983669,0.1224823081110506,0.059880239520958,0.1845400108873162,0.7920522591181274,0.250952640174197,0.0408274360370168,True,0.34961686097286,1.9130776707739772,11.901482291279429,11.901482291279429,10.350938171781529,-13.783654414880248,-25.685136706159675,-1.5505441194979015
357,77081,0.4672897196261682,0.3233644859813084,0.1146417445482866,0.0373831775700934,0.0367601246105919,0.0205607476635514,0.1096573208722741,0.778816199376947,0.2461059190031152,0.0454828660436137,True,0.4090650894857538,-1.2106599162233445,12.062371270597726,12.062371270597726,15.212700253098625,-24.935825229650817,-36.99819650024854,3.1503289825008967
358,77082,0.3973941368078176,0.2809446254071661,0.135586319218241,0.0618892508143322,0.0785830618892508,0.0456026058631921,0.2023615635179153,0.7984527687296417,0.2280130293159609,0.0659609120521172,True,0.3652757785398772,9.177716791680822,11.959904051016537,11.959904051016537,12.322152294850182,3.713764638437093,-8.246139412579442,0.3622482438336476
359,77083,0.4088381621305239,0.2882645595551653,0.144571261340357,0.0719929762949956,0.0749195200468247,0.0114135206321334,0.2098331870061457,0.7901668129938543,0.2628036289142522,0.073748902546093,True,0.3670949736694708,12.839306632393988,12.09980023905985,12.09980023905985,13.302062960106332,12.041472756196304,-0.0583274828635449,1.202262721046484
360,77084,0.3385888845092629,0.2723689396925502,0.1627906976744186,0.0878990934174221,0.1139140717382735,0.0244383129680725,0.1710681907765076,0.8226251478123768,0.2804493496255419,0.0754828537642885,True,0.3379923228171383,6.2159486681492515,12.046504902681608,12.046504902681608,10.60136583226272,-2.373535868348034,-14.420040771029642,-1.4451390704188896
361,77085,0.400241837968561,0.313180169286578,0.1620314389359129,0.0677146311970979,0.053204353083434,0.0036275695284159,0.1717049576783555,0.7956469165659008,0.2841596130592503,0.0677146311970979,True,0.3548387675526405,14.913189551584338,12.13165908735428,12.13165908735428,13.129519152935844,18.15622582016573,6.024566732811449,0.9978600655815626
362,77086,0.4156378600823045,0.3185185185185185,0.1473251028806584,0.0658436213991769,0.048559670781893,0.0041152263374485,0.1580246913580247,0.7909465020576132,0.2864197530864197,0.0625514403292181,True,0.3658414145356344,16.925089197352072,12.129663674836047,12.129663674836047,13.665134952838546,22.575974773014217,10.44631109817817,1.5354712780024986
363,77087,0.4208333333333333,0.3069444444444444,0.15625,0.0645833333333333,0.0465277777777777,0.0048611111111111,0.1756944444444444,0.8069444444444445,0.2840277777777777,0.0527777777777777,True,0.3614573994796947,25.333440996161617,12.126611635395689,12.126611635395689,13.836093134930255,45.64439994447791,33.51778830908222,1.7094814995345669
